,loss,val_loss
0,0.0623771995306015,0.066307432949543
1,0.028229713439941406,0.03818756714463234
2,0.019429044798016548,0.04367278516292572
3,0.016226334497332573,0.04483088105916977
4,0.015101361088454723,0.052698273211717606
5,0.013760367408394814,0.05688689276576042
6,0.013030966743826866,0.043355412781238556
7,0.012215333059430122,0.04817807301878929
8,0.011565783061087132,0.04481137916445732
9,0.011104494333267212,0.04253413528203964
10,0.010749038308858871,0.04863964393734932
11,0.010384131222963333,0.03587964549660683
12,0.009962856769561768,0.049452442675828934
13,0.0094919353723526,0.045361198484897614
14,0.00928009208291769,0.0302443727850914
15,0.009099083952605724,0.04755990952253342
16,0.00900032464414835,0.028441915288567543
17,0.00883706845343113,0.04398044943809509
18,0.008320152759552002,0.030485451221466064
19,0.008236251771450043,0.038100168108940125
20,0.008151569403707981,0.026892460882663727
21,0.007591206580400467,0.040541037917137146
22,0.007700828835368156,0.027110595256090164
23,0.007049801293760538,0.03922601789236069
24,0.007409350480884314,0.028260154649615288
25,0.006573530379682779,0.04118584468960762
26,0.006843283772468567,0.03280232474207878
27,0.006217572838068008,0.03358054906129837
28,0.006660629995167255,0.030253050848841667
29,0.0059325601905584335,0.0351497083902359
30,0.006146359257400036,0.027200469747185707
31,0.005476214922964573,0.03584510460495949
32,0.0057756672613322735,0.024872643873095512
33,0.0052424585446715355,0.03554537519812584
34,0.005558923818171024,0.02529262565076351
35,0.005071594845503569,0.03029184602200985
36,0.005367952398955822,0.02838016115128994
37,0.004834352061152458,0.030322659760713577
38,0.005115227308124304,0.032822415232658386
39,0.004747048486024141,0.03322078660130501
40,0.004953665193170309,0.0380687341094017
41,0.004681001883000135,0.03670526668429375
42,0.004629154689610004,0.039136432111263275
43,0.0045599304139614105,0.039116159081459045
44,0.004516711458563805,0.04322284087538719
45,0.004487031139433384,0.03540494665503502
46,0.004404488485306501,0.038654208183288574
47,0.0044004665687680244,0.03477765619754791
